gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM14_RS21220	4255568	4255822	D	STM14_RS21220	transcriptional regulator,transcriptional regulator	STM14_RS21220 // STM14_RS21215	NC_016856.1	WP_014343928.1	588858	NA	NA	STM14_RS21220,WP_014343928.1,RS21220	WP_014343928.1,transcriptional regulator
STM14_RS21225	4255869	4256798	R	fdhE	formate dehydrogenase accessory protein,formate dehydrogenase accessory protein FdhE	STM14_RS21240 // STM14_RS21235 // STM14_RS21230 // fdhE	NC_016856.1	WP_000027730.1	588858	NA	NA	STM14_RS21225,fdhE,WP_000027730.1,RS21225	WP_000027730.1,FdhE,formate dehydrogenase accessory protein
STM14_RS21230	4256795	4257430	R	STM14_RS21230	formate dehydrogenase cytochrome b556 subunit,formate dehydrogenase cytochrome b556 subunit	STM14_RS21240 // STM14_RS21235 // STM14_RS21230 // fdhE	NC_016856.1	WP_000829025.1	588858	NA	NA	STM14_RS21230,WP_000829025.1,RS21230	WP_000829025.1,formate dehydrogenase cytochrome b556 subunit
STM14_RS21235	4257427	4258329	R	STM14_RS21235	formate dehydrogenase subunit beta,formate dehydrogenase subunit beta	STM14_RS21240 // STM14_RS21235 // STM14_RS21230 // fdhE	NC_016856.1	WP_000331361.1	588858	NA	NA	STM14_RS21235,WP_000331361.1,RS21235	WP_000331361.1,formate dehydrogenase subunit beta
STM14_RS21240	4258342	4261392	R	STM14_RS21240	formate dehydrogenase O subunit alpha, selenocysteine-containing,formate dehydrogenase O subunit alpha, selenocysteine-containing	STM14_RS21240 // STM14_RS21235 // STM14_RS21230 // fdhE	NC_016856.1	WP_010989087.1	588858	NA	NA	STM14_RS21240,WP_010989087.1,RS21240	WP_010989087.1, selenocysteine-containing,formate dehydrogenase O subunit alpha
STM14_RS21250	4261587	4262423	D	fdhD	sulfurtransferase,sulfurtransferase FdhD	fdhD	NC_016856.1	WP_001059744.1	588858	NA	NA	STM14_RS21250,fdhD,WP_001059744.1,RS21250	WP_001059744.1,FdhD,sulfurtransferase
STM14_RS21255	4262691	4263722	R	STM14_RS21255	DUF3829 domain-containing protein,DUF3829 domain-containing protein	STM14_RS21255	NC_016856.1	WP_000710966.1	588858	NA	NA	STM14_RS21255,WP_000710966.1,RS21255	WP_000710966.1,DUF3829 domain-containing protein
STM14_RS21260	4263905	4265005	D	STM14_RS21260	hypothetical protein,hypothetical protein	STM14_RS21260	NC_016856.1	WP_000828052.1	588858	NA	NA	STM14_RS21260,WP_000828052.1,RS21260	WP_000828052.1,hypothetical protein
STM14_RS21265	4265360	4265683	R	STM14_RS21265	AzlD domain-containing protein,AzlD domain-containing protein	STM14_RS21270 // STM14_RS21265	NC_016856.1	WP_000527676.1	588858	NA	NA	STM14_RS21265,WP_000527676.1,RS21265	WP_000527676.1,AzlD domain-containing protein
STM14_RS21270	4265683	4266342	R	STM14_RS21270	branched-chain amino acid ABC transporter permease,branched-chain amino acid ABC transporter permease	STM14_RS21270 // STM14_RS21265	NC_016856.1	WP_000683586.1	588858	NA	NA	STM14_RS21270,WP_000683586.1,RS21270	WP_000683586.1,branched-chain amino acid ABC transporter permease
STM14_RS21275	4266425	4266991	D	STM14_RS21275	XRE family transcriptional regulator,XRE family transcriptional regulator	STM14_RS21275	NC_016856.1	WP_010989088.1	588858	NA	NA	STM14_RS21275,WP_010989088.1,RS21275	WP_010989088.1,XRE family transcriptional regulator
STM14_RS21280	4267080	4267394	R	STM14_RS21280	L-rhamnose mutarotase,L-rhamnose mutarotase	STM14_RS21300 // STM14_RS21295 // STM14_RS21290 // STM14_RS21285 // STM14_RS21280	NC_016856.1	WP_000619478.1	588858	NA	NA	STM14_RS21280,WP_000619478.1,RS21280	WP_000619478.1,L-rhamnose mutarotase
STM14_RS21285	4267391	4268539	R	STM14_RS21285	lactaldehyde reductase,lactaldehyde reductase	STM14_RS21300 // STM14_RS21295 // STM14_RS21290 // STM14_RS21285 // STM14_RS21280	NC_016856.1	WP_000009249.1	588858	NA	NA	STM14_RS21285,WP_000009249.1,RS21285	WP_000009249.1,lactaldehyde reductase
STM14_RS21290	4268666	4269493	R	STM14_RS21290	rhamnulose-1-phosphate aldolase,rhamnulose-1-phosphate aldolase	STM14_RS21300 // STM14_RS21295 // STM14_RS21290 // STM14_RS21285 // STM14_RS21280	NC_016856.1	WP_001179685.1	588858	NA	NA	STM14_RS21290,WP_001179685.1,RS21290	WP_001179685.1,rhamnulose-1-phosphate aldolase
STM14_RS21295	4269636	4270895	R	STM14_RS21295	L-rhamnose isomerase,L-rhamnose isomerase	STM14_RS21300 // STM14_RS21295 // STM14_RS21290 // STM14_RS21285 // STM14_RS21280	NC_016856.1	WP_000211463.1	588858	NA	NA	STM14_RS21295,WP_000211463.1,RS21295	WP_000211463.1,L-rhamnose isomerase
STM14_RS21300	4270892	4272361	R	STM14_RS21300	rhamnulokinase,rhamnulokinase	STM14_RS21300 // STM14_RS21295 // STM14_RS21290 // STM14_RS21285 // STM14_RS21280	NC_016856.1	WP_000143970.1	588858	NA	NA	STM14_RS21300,WP_000143970.1,RS21300	WP_000143970.1,rhamnulokinase
STM14_RS21305	4272649	4273485	D	rhaS	transcriptional activator,transcriptional activator RhaS	rhaS	NC_016856.1	WP_000217112.1	588858	HTH_18	RHAS_ECOLI	STM14_RS21305,rhaS,WP_000217112.1,RS21305,PF12833.6	WP_000217112.1,RhaS,transcriptional activator,HTH_18
STM14_RS21310	4273638	4274486	D	rhaR	HTH-type transcriptional activator,HTH-type transcriptional activator RhaR	rhaR	NC_016856.1	WP_000013290.1	588858	HTH_18	RHAR_ECOLI	STM14_RS21310,rhaR,WP_000013290.1,RS21310,PF12833.6	WP_000013290.1,HTH-type transcriptional activator,RhaR,HTH_18
STM14_RS21315	4274483	4275517	R	rhaT	rhamnose/proton symporter,rhamnose/proton symporter RhaT	rhaT	NC_016856.1	WP_000063541.1	588858	NA	NA	STM14_RS21315,rhaT,WP_000063541.1,RS21315	WP_000063541.1,rhamnose/proton symporter,RhaT
STM14_RS21325	4276136	4276819	D	STM14_4874	Putative outer membrane protein,hypothetical protein	STM14_4874	NC_016856.1	WP_000378721.1	588858	NA	NA	STM14_RS21325,STM14_4874,WP_000378721.1,RS21325	WP_000378721.1,Putative outer membrane protein
STM14_RS21330	4276977	4278284	R	STM14_RS21330	TRAP transporter large permease,TRAP transporter large permease	STM14_4877 // STM14_RS21335 // STM14_RS21330	NC_016856.1	WP_000566800.1	588858	NA	NA	STM14_RS21330,WP_000566800.1,RS21330	WP_000566800.1,TRAP transporter large permease
STM14_RS21335	4278277	4278792	R	STM14_RS21335	TRAP transporter small permease,TRAP transporter small permease	STM14_4877 // STM14_RS21335 // STM14_RS21330	NC_016856.1	WP_001091413.1	588858	NA	NA	STM14_RS21335,WP_001091413.1,RS21335	WP_001091413.1,TRAP transporter small permease
STM14_RS21340	4278811	4279794	R	STM14_4877	Putative periplasmic dicarboxylate-binding protein,hypothetical protein	STM14_4877 // STM14_RS21335 // STM14_RS21330	NC_016856.1	WP_000812819.1	588858	NA	NA	STM14_RS21340,STM14_4877,WP_000812819.1,RS21340	WP_000812819.1,Putative periplasmic dicarboxylate-binding protein
STM14_RS21345	4280123	4280743	D	sodA	superoxide dismutase [Mn],superoxide dismutase [Mn]	STM14_RS21355 // STM14_RS21350 // sodA	NC_016856.1	WP_000122635.1	588858	NA	NA	STM14_RS21345,sodA,WP_000122635.1,RS21345	WP_000122635.1,SodA,superoxide dismutase [Mn]
STM14_RS21350	4280750	4281502	D	STM14_RS21350	MOSC domain-containing protein,MOSC domain-containing protein	STM14_RS21355 // STM14_RS21350 // sodA	NC_016856.1	WP_014343930.1	588858	NA	NA	STM14_RS21350,WP_014343930.1,RS21350	WP_014343930.1,MOSC domain-containing protein
STM14_RS21355	4281514	4281909	D	STM14_RS21355	nuclear transport factor 2 family protein,nuclear transport factor 2 family protein	STM14_RS21355 // STM14_RS21350 // sodA	NC_016856.1	WP_000133444.1	588858	NA	NA	STM14_RS21355,WP_000133444.1,RS21355	WP_000133444.1,nuclear transport factor 2 family protein
STM14_RS21360	4281960	4283333	R	cpxA	two-component system sensor histidine kinase,two-component system sensor histidine kinase CpxA	cpxR // cpxA	NC_016856.1	WP_000580402.1	588858	NA	NA	STM14_RS21360,cpxA,WP_000580402.1,RS21360	WP_000580402.1,CpxA,two-component system sensor histidine kinase
STM14_RS21365	4283330	4284028	R	cpxR	DNA-binding response regulator,DNA-binding response regulator	cpxR // cpxA	NC_016856.1	WP_001033731.1	588858	Trans_reg_C	CPXR_ECOLI	STM14_RS21365,cpxR,WP_001033731.1,RS21365,PF00486.27	WP_001033731.1,CpxR,DNA-binding response regulator,Trans_reg_C
STM14_RS21370	4284179	4284679	D	cpxP	repressor,repressor CpxP	cpxP	NC_016856.1	WP_001233463.1	588858	NA	NA	STM14_RS21370,cpxP,WP_001233463.1,RS21370	WP_001233463.1,CpxP,repressor
STM14_RS21375	4284827	4285729	D	fieF	cation-efflux pump,cation-efflux pump FieF	fieF	NC_016856.1	WP_001077324.1	588858	NA	NA	STM14_RS21375,fieF,WP_001077324.1,RS21375	WP_001077324.1,cation-efflux pump,FieF
STM14_RS21380	4285914	4286876	D	pfkA	ATP-dependent 6-phosphofructokinase,ATP-dependent 6-phosphofructokinase	pfkA	NC_016856.1	WP_000591793.1	588858	NA	NA	STM14_RS21380,pfkA,WP_000591793.1,RS21380	WP_000591793.1,ATP-dependent 6-phosphofructokinase,PfkA
STM14_RS21385	4287080	4288069	D	STM14_RS21385	sulfate-binding protein,sulfate-binding protein	STM14_RS21385	NC_016856.1	WP_000758711.1	588858	NA	NA	STM14_RS21385,WP_000758711.1,RS21385	WP_000758711.1,sulfate-binding protein
STM14_RS21390	4288170	4288925	D	STM14_RS21390	CDP-diacylglycerol pyrophosphatase,CDP-diacylglycerol pyrophosphatase	STM14_RS21390	NC_016856.1	WP_000750761.1	588858	NA	NA	STM14_RS21390,WP_000750761.1,RS21390	WP_000750761.1,CDP-diacylglycerol pyrophosphatase
STM14_RS21395	4289188	4290522	D	STM14_RS21395	MFS transporter,MFS transporter	STM14_RS21405 // STM14_RS21400 // STM14_RS21395	NC_016856.1	WP_000777317.1	588858	NA	NA	STM14_RS21395,WP_000777317.1,RS21395	WP_000777317.1,MFS transporter
STM14_RS21400	4290533	4291492	D	STM14_RS21400	aminoimidazole riboside kinase,aminoimidazole riboside kinase	STM14_RS21405 // STM14_RS21400 // STM14_RS21395	NC_016856.1	WP_000646499.1	588858	NA	NA	STM14_RS21400,WP_000646499.1,RS21400	WP_000646499.1,aminoimidazole riboside kinase
STM14_RS21405	4291502	4292542	D	STM14_RS21405	ADP-ribosylglycohydrolase family protein,ADP-ribosylglycohydrolase family protein	STM14_RS21405 // STM14_RS21400 // STM14_RS21395	NC_016856.1	WP_000557889.1	588858	NA	NA	STM14_RS21405,WP_000557889.1,RS21405	WP_000557889.1,ADP-ribosylglycohydrolase family protein
STM14_RS21410	4292605	4293327	D	STM14_RS21410	GntR family transcriptional regulator,GntR family transcriptional regulator	STM14_RS21410	NC_016856.1	WP_001519915.1	588858	GntR	-	STM14_RS21410,WP_001519915.1,RS21410,PF00392.20	WP_001519915.1,GntR family transcriptional regulator,GntR
STM14_RS21415	4293425	4293589	D	STM14_4893	Putative periplasmic protein,hypothetical protein	STM14_4894 // STM14_4893	NC_016856.1	WP_000061008.1	588858	NA	NA	STM14_RS21415,STM14_4893,WP_000061008.1,RS21415	WP_000061008.1,Putative periplasmic protein
STM14_RS25645	4293605	4293736	D	STM14_4894	Putative cytoplasmic protein,hypothetical protein	STM14_4894 // STM14_4893	NC_016856.1	WP_000621104.1	588858	NA	NA	STM14_RS25645,STM14_4894,WP_000621104.1,RS25645	WP_000621104.1,Putative cytoplasmic protein
STM14_RS21420	4293826	4294092	R	STM14_RS21420	cupin domain-containing protein,cupin domain-containing protein	STM14_RS21420	NC_016856.1	WP_000539333.1	588858	NA	NA	STM14_RS21420,WP_000539333.1,RS21420	WP_000539333.1,cupin domain-containing protein
STM14_RS21425	4294190	4295782	R	STM14_RS21425	autoinducer-2 kinase,autoinducer-2 kinase	STM14_RS21425	NC_016856.1	WP_000113085.1	588858	NA	NA	STM14_RS21425,WP_000113085.1,RS21425	WP_000113085.1,autoinducer-2 kinase
STM14_RS21430	4295871	4296830	R	STM14_RS21430	LsrR family transcriptional regulator,LsrR family transcriptional regulator	STM14_RS21430	NC_016856.1	WP_001283048.1	588858	NA	NA	STM14_RS21430,WP_001283048.1,RS21430	WP_001283048.1,LsrR family transcriptional regulator
STM14_RS21435	4297086	4298621	D	lsrA	autoinducer 2 import ATP-binding protein,autoinducer 2 import ATP-binding protein LsrA	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_001167250.1	588858	NA	NA	STM14_RS21435,lsrA,WP_001167250.1,RS21435	WP_001167250.1,autoinducer 2 import ATP-binding protein,LsrA
STM14_RS21440	4298615	4299658	D	lsrC	autoinducer 2 import system permease,autoinducer 2 import system permease LsrC	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_000911134.1	588858	NA	NA	STM14_RS21440,lsrC,WP_000911134.1,RS21440	WP_000911134.1,autoinducer 2 import system permease,LsrC
STM14_RS21445	4299655	4300656	D	lsrD	autoinducer 2 ABC transporter permease,autoinducer 2 ABC transporter permease LsrD	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_000981826.1	588858	NA	NA	STM14_RS21445,lsrD,WP_000981826.1,RS21445	WP_000981826.1,autoinducer 2 ABC transporter permease,LsrD
STM14_RS21450	4300685	4301707	D	STM14_RS21450	autoinducer 2 ABC transporter substrate-binding protein,autoinducer 2 ABC transporter substrate-binding protein	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_000090737.1	588858	NA	NA	STM14_RS21450,WP_000090737.1,RS21450	WP_000090737.1,autoinducer 2 ABC transporter substrate-binding protein
STM14_RS21455	4301736	4302611	D	lsrF	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase,3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase LsrF	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_000774147.1	588858	NA	NA	STM14_RS21455,lsrF,WP_000774147.1,RS21455	WP_000774147.1,3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase,LsrF
STM14_RS21460	4302655	4302984	D	STM14_RS21460	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase,(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_000216053.1	588858	NA	NA	STM14_RS21460,WP_000216053.1,RS21460	WP_000216053.1,(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
STM14_RS21465	4302994	4303758	D	STM14_RS21465	epimerase,epimerase	STM14_RS21465 // STM14_RS21460 // lsrF // STM14_RS21450 // lsrD // lsrC // lsrA	NC_016856.1	WP_001088049.1	588858	NA	NA	STM14_RS21465,WP_001088049.1,RS21465	WP_001088049.1,epimerase
STM14_RS21470	4303850	4304617	R	STM14_RS21470	triose-phosphate isomerase,triose-phosphate isomerase	STM14_RS21470	NC_016856.1	WP_001216339.1	588858	NA	NA	STM14_RS21470,WP_001216339.1,RS21470	WP_001216339.1,triose-phosphate isomerase
STM14_RS21475	4304730	4305326	R	STM14_RS21475	DUF1454 domain-containing protein,DUF1454 domain-containing protein	STM14_RS21475	NC_016856.1	WP_000802242.1	588858	NA	NA	STM14_RS21475,WP_000802242.1,RS21475	WP_000802242.1,DUF1454 domain-containing protein
STM14_RS21480	4305427	4305855	D	STM14_RS21480	DUF805 domain-containing protein,DUF805 domain-containing protein	STM14_RS21480	NC_016856.1	WP_000155237.1	588858	NA	NA	STM14_RS21480,WP_000155237.1,RS21480	WP_000155237.1,DUF805 domain-containing protein
STM14_RS21485	4305962	4306708	R	STM14_RS21485	ferredoxin--NADP(+) reductase,ferredoxin--NADP(+) reductase	STM14_RS21485	NC_016856.1	WP_000796300.1	588858	NA	NA	STM14_RS21485,WP_000796300.1,RS21485	WP_000796300.1,ferredoxin--NADP(+) reductase
STM14_RS21490	4306805	4307815	R	STM14_RS21490	fructose-bisphosphatase class II,fructose-bisphosphatase class II	STM14_RS21490	NC_016856.1	WP_001250625.1	588858	NA	NA	STM14_RS21490,WP_001250625.1,RS21490	WP_001250625.1,fructose-bisphosphatase class II
STM14_RS21495	4307927	4309435	R	STM14_RS21495	glycerol kinase,glycerol kinase	STM14_RS21500 // STM14_RS21495	NC_016856.1	WP_000136809.1	588858	NA	NA	STM14_RS21495,WP_000136809.1,RS21495	WP_000136809.1,glycerol kinase
STM14_RS21500	4309456	4310301	R	STM14_RS21500	aquaporin,aquaporin	STM14_RS21500 // STM14_RS21495	NC_016856.1	WP_000084285.1	588858	NA	NA	STM14_RS21500,WP_000084285.1,RS21500	WP_000084285.1,aquaporin
STM14_RS21505	4310700	4310939	D	zapB	cell division protein,cell division protein ZapB	zapB	NC_016856.1	WP_000051370.1	588858	NA	NA	STM14_RS21505,zapB,WP_000051370.1,RS21505	WP_000051370.1,cell division protein,ZapB
STM14_RS21510	4311161	4311646	R	rraA	ribonuclease E activity regulator,ribonuclease E activity regulator RraA	rraA	NC_016856.1	WP_000872918.1	588858	NA	NA	STM14_RS21510,rraA,WP_000872918.1,RS21510	WP_000872918.1,ribonuclease E activity regulator,RraA
STM14_RS21515	4311739	4312668	R	STM14_RS21515	1,4-dihydroxy-2-naphthoate polyprenyltransferase,1,4-dihydroxy-2-naphthoate polyprenyltransferase	STM14_RS21515	NC_016856.1	WP_000139639.1	588858	NA	NA	STM14_RS21515,WP_000139639.1,RS21515	WP_000139639.1,1,4-dihydroxy-2-naphthoate polyprenyltransferase
STM14_RS21520	4312735	4314066	R	STM14_RS21520	HslU--HslV peptidase ATPase subunit,HslU--HslV peptidase ATPase subunit	STM14_RS21525 // STM14_RS21520	NC_016856.1	WP_001293360.1	588858	NA	NA	STM14_RS21520,WP_001293360.1,RS21520	WP_001293360.1,HslU--HslV peptidase ATPase subunit
STM14_RS21525	4314076	4314606	R	STM14_RS21525	HslU--HslV peptidase proteolytic subunit,HslU--HslV peptidase proteolytic subunit	STM14_RS21525 // STM14_RS21520	NC_016856.1	WP_000208240.1	588858	NA	NA	STM14_RS21525,WP_000208240.1,RS21525	WP_000208240.1,HslU--HslV peptidase proteolytic subunit
STM14_RS21530	4314698	4315672	R	ftsN	cell division protein,cell division protein FtsN	ftsN	NC_016856.1	WP_000068811.1	588858	NA	NA	STM14_RS21530,ftsN,WP_000068811.1,RS21530	WP_000068811.1,cell division protein,FtsN
STM14_RS21535	4315766	4316791	R	cytR	DNA-binding transcriptional regulator,DNA-binding transcriptional regulator CytR	cytR	NC_016856.1	WP_000841333.1	588858	LacI	CYTR_ECOLI	STM14_RS21535,cytR,WP_000841333.1,RS21535,PF00356.20	WP_000841333.1,CytR,DNA-binding transcriptional regulator,LacI
STM14_RS21540	4316946	4319144	R	STM14_RS21540	primosomal protein N',primosomal protein N'	STM14_RS21540	NC_016856.1	WP_000109379.1	588858	NA	NA	STM14_RS21540,WP_000109379.1,RS21540	WP_000109379.1,primosomal protein N'
STM14_RS21545	4319348	4319560	D	STM14_RS21545	50S ribosomal protein L31,50S ribosomal protein L31	STM14_RS21545	NC_016856.1	WP_000715284.1	588858	NA	NA	STM14_RS21545,WP_000715284.1,RS21545	WP_000715284.1,50S ribosomal protein L31
STM14_RS21550	4319606	4320268	R	STM14_RS21550	TIGR02117 family protein,TIGR02117 family protein	STM14_RS21550	NC_016856.1	WP_000792788.1	588858	NA	NA	STM14_RS21550,WP_000792788.1,RS21550	WP_000792788.1,TIGR02117 family protein
STM14_RS21555	4320469	4322259	R	STM14_RS21555	aryl-sulfate sulfotransferase,aryl-sulfate sulfotransferase	STM14_RS21555	NC_016856.1	WP_000899636.1	588858	NA	NA	STM14_RS21555,WP_000899636.1,RS21555	WP_000899636.1,aryl-sulfate sulfotransferase
STM14_RS21560	4322716	4323033	R	STM14_RS21560	met repressor,met repressor	STM14_RS21560	NC_016856.1	WP_000852810.1	588858	MetJ	METJ_ECOLI	STM14_RS21560,WP_000852810.1,RS21560,PF01340.19	WP_000852810.1,met repressor,MetJ
STM14_RS21565	4323298	4324458	D	STM14_RS21565	cystathionine gamma-synthase,cystathionine gamma-synthase	metL // STM14_RS21565	NC_016856.1	WP_000197217.1	588858	NA	NA	STM14_RS21565,WP_000197217.1,RS21565	WP_000197217.1,cystathionine gamma-synthase
STM14_RS21570	4324461	4326893	D	metL	bifunctional aspartate kinase/homoserine dehydrogenase II,bifunctional aspartate kinase/homoserine dehydrogenase II	metL // STM14_RS21565	NC_016856.1	WP_000110806.1	588858	NA	NA	STM14_RS21570,metL,WP_000110806.1,RS21570	WP_000110806.1,bifunctional aspartate kinase/homoserine dehydrogenase II,MetL
STM14_RS21575	4327009	4327866	R	mscS	mechanosensitive ion channel protein,mechanosensitive ion channel protein MscS	STM14_4931 // mscS	NC_016856.1	WP_000398249.1	588858	NA	NA	STM14_RS21575,mscS,WP_000398249.1,RS21575	WP_000398249.1,mechanosensitive ion channel protein,MscS
STM14_RS21580	4327869	4328867	R	STM14_4931	Putative membrane protein,hypothetical protein	STM14_4931 // mscS	NC_016856.1	WP_000406820.1	588858	NA	NA	STM14_RS21580,STM14_4931,WP_000406820.1,RS21580	WP_000406820.1,Putative membrane protein
STM14_RS21585	4329102	4330226	R	STM14_4932	Putative cytoplasmic protein,hypothetical protein	STM14_4932	NC_016856.1	WP_001134807.1	588858	NA	NA	STM14_RS21585,STM14_4932,WP_001134807.1,RS21585	WP_001134807.1,Putative cytoplasmic protein
STM14_RS21590	4330362	4331918	D	STM14_RS21590	bifunctional metallophosphatase/5'-nucleotidase,bifunctional metallophosphatase/5'-nucleotidase	STM14_RS21590	NC_016856.1	WP_000865249.1	588858	NA	NA	STM14_RS21590,WP_000865249.1,RS21590	WP_000865249.1,bifunctional metallophosphatase/5'-nucleotidase
STM14_RS21595	4332113	4333003	D	STM14_RS21595	5,10-methylenetetrahydrofolate reductase,5,10-methylenetetrahydrofolate reductase	STM14_RS21595	NC_016856.1	WP_000007508.1	588858	NA	NA	STM14_RS21595,WP_000007508.1,RS21595	WP_000007508.1,10-methylenetetrahydrofolate reductase,5
STM14_RS21600	4333168	4335348	D	STM14_RS21600	catalase-peroxidase,catalase-peroxidase	STM14_RS21600	NC_016856.1	WP_000108103.1	588858	NA	NA	STM14_RS21600,WP_000108103.1,RS21600	WP_000108103.1,catalase-peroxidase
STM14_RS21605	4335406	4336029	R	STM14_RS21605	DUF1287 domain-containing protein,DUF1287 domain-containing protein	STM14_RS21605	NC_016856.1	WP_000666689.1	588858	NA	NA	STM14_RS21605,WP_000666689.1,RS21605	WP_000666689.1,DUF1287 domain-containing protein
STM14_RS21610	4336288	4337391	R	gldA	glycerol dehydrogenase,glycerol dehydrogenase	STM14_RS21620 // STM14_RS21615 // gldA	NC_016856.1	WP_000374031.1	588858	NA	NA	STM14_RS21610,gldA,WP_000374031.1,RS21610	WP_000374031.1,GldA,glycerol dehydrogenase
STM14_RS21615	4337403	4338065	R	STM14_RS21615	fructose-6-phosphate aldolase,fructose-6-phosphate aldolase	STM14_RS21620 // STM14_RS21615 // gldA	NC_016856.1	WP_000424866.1	588858	NA	NA	STM14_RS21615,WP_000424866.1,RS21615	WP_000424866.1,fructose-6-phosphate aldolase
STM14_RS21620	4338076	4340577	R	STM14_RS21620	phosphoenolpyruvate--protein phosphotransferase,phosphoenolpyruvate--protein phosphotransferase	STM14_RS21620 // STM14_RS21615 // gldA	NC_016856.1	WP_001128495.1	588858	NA	NA	STM14_RS21620,WP_001128495.1,RS21620	WP_001128495.1,phosphoenolpyruvate--protein phosphotransferase
STM14_RS21625	4340886	4341965	D	STM14_RS21625	PTS fructose transporter subunit IIC,PTS fructose transporter subunit IIC	STM14_RS21645 // STM14_RS21640 // STM14_RS21635 // STM14_RS21630 // STM14_RS21625	NC_016856.1	WP_000661597.1	588858	NA	NA	STM14_RS21625,WP_000661597.1,RS21625	WP_000661597.1,PTS fructose transporter subunit IIC
STM14_RS21630	4341980	4342300	D	STM14_RS21630	PTS system fructose-like transporter subunit IIB,PTS system fructose-like transporter subunit IIB	STM14_RS21645 // STM14_RS21640 // STM14_RS21635 // STM14_RS21630 // STM14_RS21625	NC_016856.1	WP_000161258.1	588858	NA	NA	STM14_RS21630,WP_000161258.1,RS21630	WP_000161258.1,PTS system fructose-like transporter subunit IIB
STM14_RS21635	4342399	4344696	D	STM14_RS21635	formate C-acetyltransferase,formate C-acetyltransferase	STM14_RS21645 // STM14_RS21640 // STM14_RS21635 // STM14_RS21630 // STM14_RS21625	NC_016856.1	WP_000149714.1	588858	NA	NA	STM14_RS21635,WP_000149714.1,RS21635	WP_000149714.1,formate C-acetyltransferase
STM14_RS21640	4344662	4345540	D	STM14_RS21640	[formate-C-acetyltransferase]-activating enzyme,[formate-C-acetyltransferase]-activating enzyme	STM14_RS21645 // STM14_RS21640 // STM14_RS21635 // STM14_RS21630 // STM14_RS21625	NC_016856.1	WP_000171724.1	588858	NA	NA	STM14_RS21640,WP_000171724.1,RS21640	WP_000171724.1,[formate-C-acetyltransferase]-activating enzyme
STM14_RS21645	4345542	4345895	D	STM14_RS21645	PTS fructose transporter subunit IIB,PTS fructose transporter subunit IIB	STM14_RS21645 // STM14_RS21640 // STM14_RS21635 // STM14_RS21630 // STM14_RS21625	NC_016856.1	WP_000290522.1	588858	NA	NA	STM14_RS21645,WP_000290522.1,RS21645	WP_000290522.1,PTS fructose transporter subunit IIB
STM14_RS21650	4345882	4346733	R	STM14_RS21650	AraC family transcriptional regulator,AraC family transcriptional regulator	STM14_RS21650	NC_016856.1	WP_000274596.1	588858	HTH_18	-	STM14_RS21650,WP_000274596.1,RS21650,PF12833.6	WP_000274596.1,AraC family transcriptional regulator,HTH_18
STM14_RS21655	4346894	4348627	R	cptA	phosphoethanolamine transferase,phosphoethanolamine transferase CptA	cptA	NC_016856.1	WP_001192092.1	588858	NA	NA	STM14_RS21655,cptA,WP_001192092.1,RS21655	WP_001192092.1,CptA,phosphoethanolamine transferase
STM14_RS21660	4348838	4351489	R	STM14_RS21660	phosphoenolpyruvate carboxylase,phosphoenolpyruvate carboxylase	STM14_RS21660	NC_016856.1	WP_001005548.1	588858	NA	NA	STM14_RS21660,WP_001005548.1,RS21660	WP_001005548.1,phosphoenolpyruvate carboxylase
STM14_RS21665	4351858	4353009	R	STM14_RS21665	acetylornithine deacetylase,acetylornithine deacetylase	STM14_RS21665	NC_016856.1	WP_000800210.1	588858	NA	NA	STM14_RS21665,WP_000800210.1,RS21665	WP_000800210.1,acetylornithine deacetylase
STM14_RS21670	4353098	4354102	D	STM14_RS21670	N-acetyl-gamma-glutamyl-phosphate reductase,N-acetyl-gamma-glutamyl-phosphate reductase	STM14_RS21680 // STM14_RS21675 // STM14_RS21670	NC_016856.1	WP_000935340.1	588858	NA	NA	STM14_RS21670,WP_000935340.1,RS21670	WP_000935340.1,N-acetyl-gamma-glutamyl-phosphate reductase
