gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM474_RS16335	3340712	3341446	R	exbB	tol-pal system-associated acyl-CoA thioesterase,biopolymer transporter ExbB	exbB // exbD	NC_016857.1	WP_000527859.1	909946	NA	NA	STM474_RS16335,exbB,WP_000527859.1,RS16335	WP_000527859.1,ExbB,tol-pal system-associated acyl-CoA thioesterase
STM474_RS16345	3341698	3342885	D	metC	cystathionine beta-lyase,cystathionine beta-lyase	metC	NC_016857.1	WP_000130262.1	909946	NA	NA	STM474_RS16345,metC,WP_000130262.1,RS16345	WP_000130262.1,cystathionine beta-lyase,MetC
STM474_RS16350	3343025	3343684	D	STM474_RS16350	DedA family protein,hypothetical protein	STM474_RS16350	NC_016857.1	WP_000268441.1	909946	NA	NA	STM474_RS16350,WP_000268441.1,RS16350	WP_000268441.1,DedA family protein
STM474_RS16355	3343748	3344647	R	STM474_RS16355	AraC family transcriptional regulator,AraC family transcriptional regulator	STM474_RS16355	NC_016857.1	WP_000759292.1	909946	HTH_18	YQHC_ECOLI	STM474_RS16355,WP_000759292.1,RS16355,PF12833.6	WP_000759292.1,AraC family transcriptional regulator,HTH_18
STM474_RS16360	3344840	3346003	D	yqhD	alcohol dehydrogenase,NADH-dependent alcohol dehydrogenase	yqhD	NC_016857.1	WP_001058724.1	909946	NA	NA	STM474_RS16360,yqhD,WP_001058724.1,RS16360	WP_001058724.1,alcohol dehydrogenase,YqhD
STM474_RS16365	3346109	3346936	D	dkgA	2,5-didehydrogluconate reductase DkgA,2,5-diketo-D-gluconic acid reductase A	dkgA	NC_016857.1	WP_000013100.1	909946	NA	NA	STM474_RS16365,dkgA,WP_000013100.1,RS16365	WP_000013100.1,2,5-didehydrogluconate reductase DkgA,DkgA
STM474_RS16370	3347133	3348587	D	STM474_RS16370	DASS family sodium-coupled anion symporter,sodium:sulfate symporter	STM474_RS16370	NC_016857.1	WP_000818489.1	909946	NA	NA	STM474_RS16370,WP_000818489.1,RS16370	WP_000818489.1,DASS family sodium-coupled anion symporter
STM474_RS16375	3348632	3349087	D	STM474_RS16375	HIT family protein,HIT family protein	STM474_RS16375	NC_016857.1	WP_000128242.1	909946	NA	NA	STM474_RS16375,WP_000128242.1,RS16375	WP_000128242.1,HIT family protein
STM474_RS16380	3349245	3349439	R	STM474_RS16380	hypothetical protein,hypothetical protein	STM474_RS16380	NC_016857.1	WP_000525382.1	909946	NA	NA	STM474_RS16380,WP_000525382.1,RS16380	WP_000525382.1,hypothetical protein
STM474_RS16385	3349642	3351813	R	STM474_RS16385	YgiQ family radical SAM protein,YgiQ family radical SAM protein	STM474_RS16385	NC_016857.1	WP_001274458.1	909946	NA	NA	STM474_RS16385,WP_001274458.1,RS16385	WP_001274458.1,YgiQ family radical SAM protein
STM474_RS16390	3352301	3353284	D	STM474_RS16390	TRAP transporter substrate-binding protein,C4-dicarboxylate ABC transporter substrate-binding protein	STM474_RS16390	NC_016857.1	WP_000799367.1	909946	NA	NA	STM474_RS16390,WP_000799367.1,RS16390	WP_000799367.1,TRAP transporter substrate-binding protein
STM474_RS16395	3353326	3353808	D	STM474_RS16395	TRAP transporter small permease,TRAP transporter small permease	STM474_RS16400 // STM474_RS16395	NC_016857.1	WP_001221827.1	909946	NA	NA	STM474_RS16395,WP_001221827.1,RS16395	WP_001221827.1,TRAP transporter small permease
STM474_RS16400	3353819	3355126	D	STM474_RS16400	TRAP transporter large permease subunit,membrane protein	STM474_RS16400 // STM474_RS16395	NC_016857.1	WP_000345259.1	909946	NA	NA	STM474_RS16400,WP_000345259.1,RS16400	WP_000345259.1,TRAP transporter large permease subunit
STM474_RS16405	3355171	3356583	R	ftsP	cell division protein FtsP,cell division protein FtsP	ftsP	NC_016857.1	WP_000010658.1	909946	NA	NA	STM474_RS16405,ftsP,WP_000010658.1,RS16405	WP_000010658.1,cell division protein FtsP,FtsP
STM474_RS16410	3356657	3357394	R	plsC	1-acylglycerol-3-phosphate O-acyltransferase,1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC	NC_016857.1	WP_000965730.1	909946	NA	NA	STM474_RS16410,plsC,WP_000965730.1,RS16410 // parF	WP_000965730.1,1-acylglycerol-3-phosphate O-acyltransferase,ParF,ParF // PlsC,PlsC
STM474_RS16415	3357651	3359909	R	parC	DNA topoisomerase IV subunit A,DNA topoisomerase 4 subunit A	parC	NC_016857.1	WP_001281908.1	909946	NA	NA	STM474_RS16415,parC,WP_001281908.1,RS16415	WP_001281908.1,DNA topoisomerase IV subunit A,ParC
STM474_RS16420	3360020	3360886	R	STM474_RS16420	AraC family transcriptional regulator,hypothetical protein	STM474_RS16420	NC_016857.1	WP_000998789.1	909946	HTH_18	-	STM474_RS16420,WP_000998789.1,RS16420,PF12833.6	WP_000998789.1,AraC family transcriptional regulator,HTH_18
STM474_RS16425	3360958	3361350	R	STM474_RS16425	YgiW/YdeI family stress tolerance OB fold protein,TIGR00156 family protein	STM474_RS16425	NC_016857.1	WP_000731552.1	909946	NA	NA	STM474_RS16425,WP_000731552.1,RS16425	WP_000731552.1,YgiW/YdeI family stress tolerance OB fold protein
STM474_RS16430	3361502	3362161	D	qseB	two-component system response regulator QseB,two-component system response regulator QseB	qseC // qseB	NC_016857.1	WP_001221574.1	909946	Trans_reg_C	QSEB_ECOLI	STM474_RS16430,qseB,WP_001221574.1,RS16430,PF00486.27	WP_001221574.1,QseB,two-component system response regulator QseB,Trans_reg_C
STM474_RS16435	3362158	3363507	D	qseC	two-component system sensor histidine kinase QseC,two-component sensor histidine kinase	qseC // qseB	NC_016857.1	WP_000779328.1	909946	NA	NA	STM474_RS16435,qseC,WP_000779328.1,RS16435	WP_000779328.1,QseC,two-component system sensor histidine kinase QseC
STM474_RS16440	3363614	3364195	D	STM474_RS16440	NAD(P)H-dependent oxidoreductase,flavodoxin family protein	STM474_RS16445 // STM474_RS16440	NC_016857.1	WP_000065416.1	909946	NA	NA	STM474_RS16440,WP_000065416.1,RS16440	WP_000065416.1,NAD(P)H-dependent oxidoreductase
STM474_RS16445	3364227	3364541	D	STM474_RS16445	antibiotic biosynthesis monooxygenase,antibiotic biosynthesis monooxygenase	STM474_RS16445 // STM474_RS16440	NC_016857.1	WP_000958587.1	909946	NA	NA	STM474_RS16445,WP_000958587.1,RS16445	WP_000958587.1,antibiotic biosynthesis monooxygenase
STM474_RS16450	3364666	3366558	R	parE	DNA topoisomerase IV subunit B,DNA topoisomerase 4 subunit B	nudF // STM474_RS16465 // cpdA // yqiA // parE	NC_016857.1	WP_000195318.1	909946	NA	NA	STM474_RS16450,parE,WP_000195318.1,RS16450	WP_000195318.1,DNA topoisomerase IV subunit B,ParE
STM474_RS16455	3366586	3367167	R	yqiA	esterase YqiA,esterase YqiA	nudF // STM474_RS16465 // cpdA // yqiA // parE	NC_016857.1	WP_000105725.1	909946	NA	NA	STM474_RS16455,yqiA,WP_000105725.1,RS16455	WP_000105725.1,esterase YqiA,YqiA
STM474_RS16460	3367167	3367994	R	cpdA	3',5'-cyclic-AMP phosphodiesterase,3',5'-cyclic-AMP phosphodiesterase	nudF // STM474_RS16465 // cpdA // yqiA // parE	NC_016857.1	WP_000444735.1	909946	NA	NA	STM474_RS16460,cpdA,WP_000444735.1,RS16460	WP_000444735.1,3',5'-cyclic-AMP phosphodiesterase,CpdA
STM474_RS16465	3368019	3368441	R	STM474_RS16465	DUF1249 family protein,hypothetical protein	nudF // STM474_RS16465 // cpdA // yqiA // parE	NC_016857.1	WP_000833405.1	909946	NA	NA	STM474_RS16465,WP_000833405.1,RS16465	WP_000833405.1,DUF1249 family protein
STM474_RS16470	3368438	3369070	R	nudF	ADP-ribose diphosphatase,ADP-ribose diphosphatase	nudF // STM474_RS16465 // cpdA // yqiA // parE	NC_016857.1	WP_001231952.1	909946	NA	NA	STM474_RS16470,nudF,WP_001231952.1,RS16470	WP_001231952.1,ADP-ribose diphosphatase,NudF
STM474_RS16475	3369271	3370746	D	tolC	outer membrane channel protein TolC,outer membrane channel protein TolC	tolC	NC_016857.1	WP_014343899.1	909946	NA	NA	STM474_RS16475,tolC,WP_014343899.1,RS16475	WP_014343899.1,outer membrane channel protein TolC,TolC
STM474_RS16480	3370959	3371630	D	STM474_RS16480	DUF1190 family protein,membrane protein	STM474_RS16485 // STM474_RS16480	NC_016857.1	WP_000831528.1	909946	NA	NA	STM474_RS16480,WP_000831528.1,RS16480	WP_000831528.1,DUF1190 family protein
STM474_RS16485	3371636	3372799	D	STM474_RS16485	glutathionylspermidine synthase family protein,glutathionylspermidine synthase family protein	STM474_RS16485 // STM474_RS16480	NC_016857.1	WP_000442833.1	909946	NA	NA	STM474_RS16485,WP_000442833.1,RS16485	WP_000442833.1,glutathionylspermidine synthase family protein
STM474_RS16490	3372861	3373649	R	ygiD	4,5-DOPA dioxygenase extradiol,4,5-DOPA dioxygenase extradiol	ygiD	NC_016857.1	WP_000245238.1	909946	NA	NA	STM474_RS16490,ygiD,WP_000245238.1,RS16490	WP_000245238.1,4,5-DOPA dioxygenase extradiol,YgiD
STM474_RS16495	3373790	3374563	D	zupT	zinc transporter ZupT,zinc transporter ZupT	zupT	NC_016857.1	WP_000115874.1	909946	NA	NA	STM474_RS16495,zupT,WP_000115874.1,RS16495	WP_000115874.1,zinc transporter ZupT,ZupT
STM474_RS16505	3375206	3377002	D	STM474_RS16505	aryl-sulfate sulfotransferase,aryl-sulfate sulfotransferase	dsbI // STM474_RS16510 // STM474_RS16505	NC_016857.1	WP_000460259.1	909946	NA	NA	STM474_RS16505,WP_000460259.1,RS16505	WP_000460259.1,aryl-sulfate sulfotransferase
STM474_RS16510	3377022	3377693	D	STM474_RS16510	thiol:disulfide interchange protein DsbA/DsbL,thiol:disulfide interchange protein DsbA/DsbL	dsbI // STM474_RS16510 // STM474_RS16505	NC_016857.1	WP_000096230.1	909946	NA	NA	STM474_RS16510,WP_000096230.1,RS16510	WP_000096230.1,thiol:disulfide interchange protein DsbA/DsbL
STM474_RS16515	3377708	3378385	D	dsbI	protein-disulfide oxidoreductase DsbI,protein-disulfide oxidoreductase DsbI	dsbI // STM474_RS16510 // STM474_RS16505	NC_016857.1	WP_000345576.1	909946	NA	NA	STM474_RS16515,dsbI,WP_000345576.1,RS16515	WP_000345576.1,DsbI,protein-disulfide oxidoreductase DsbI
STM474_RS16520	3378556	3379209	R	ribB	3,4-dihydroxy-2-butanone-4-phosphate synthase,3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB	NC_016857.1	WP_001076978.1	909946	NA	NA	STM474_RS16520,ribB,WP_001076978.1,RS16520	WP_001076978.1,3,4-dihydroxy-2-butanone-4-phosphate synthase,RibB
STM474_RS16525	3379646	3379945	D	ubiK	ubiquinone biosynthesis accessory factor UbiK,hypothetical protein	ubiK	NC_016857.1	WP_014343900.1	909946	NA	NA	STM474_RS16525,ubiK,WP_014343900.1,RS16525	WP_014343900.1,UbiK,ubiquinone biosynthesis accessory factor UbiK
STM474_RS16530	3380019	3380228	R	glgS	cell surface composition regulator GlgS,cell surface composition regulator GlgS	glgS	NC_016857.1	WP_000928927.1	909946	NA	NA	STM474_RS16530,glgS,WP_000928927.1,RS16530	WP_000928927.1,cell surface composition regulator GlgS,GlgS
STM474_RS16535	3380486	3381106	D	STM474_RS16535	DUF1449 family protein,DUF1449 domain-containing protein	STM474_RS16540 // STM474_RS16535	NC_016857.1	WP_000171739.1	909946	NA	NA	STM474_RS16535,WP_000171739.1,RS16535	WP_000171739.1,DUF1449 family protein
STM474_RS16540	3381125	3382804	D	STM474_RS16540	flotillin family protein,flotillin family protein	STM474_RS16540 // STM474_RS16535	NC_016857.1	WP_000342878.1	909946	NA	NA	STM474_RS16540,WP_000342878.1,RS16540	WP_000342878.1,flotillin family protein
STM474_RS27345	3383044	3383103	NA	STM474_RS27345	type I toxin-antitoxin system Ibs family toxin	STM474_RS27345	NA	NA	NA	NA	NA	STM474_RS27345,RS27345	type I toxin-antitoxin system Ibs family toxin
STM474_RS16545	3383264	3384697	R	hldE	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE,bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	hldE	NC_016857.1	WP_000867682.1	909946	NA	NA	STM474_RS16545,hldE,WP_000867682.1,RS16545	WP_000867682.1,bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE,HldE
STM474_RS16550	3384745	3387588	R	glnE	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase,glutamine-synthetase adenylyltransferase	glnE	NC_016857.1	WP_000188309.1	909946	NA	NA	STM474_RS16550,glnE,WP_000188309.1,RS16550	WP_000188309.1,bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase,GlnE
STM474_RS16555	3387706	3389007	R	STM474_RS16555	inorganic triphosphatase,inorganic triphosphatase	STM474_RS16555	NC_016857.1	WP_000046230.1	909946	NA	NA	STM474_RS16555,WP_000046230.1,RS16555	WP_000046230.1,inorganic triphosphatase
STM474_RS16560	3389249	3389863	D	STM474_RS16560	SH3 domain-containing protein,TIGR04211 family SH3 domain-containing protein	STM474_RS16560	NC_016857.1	WP_001125344.1	909946	NA	NA	STM474_RS16560,WP_001125344.1,RS16560	WP_001125344.1,SH3 domain-containing protein
STM474_RS16565	3389926	3391167	D	STM474_RS16565	multifunctional CCA addition/repair protein,multifunctional CCA tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase	STM474_RS16565	NC_016857.1	WP_000708443.1	909946	NA	NA	STM474_RS16565,WP_000708443.1,RS16565	WP_000708443.1,multifunctional CCA addition/repair protein
STM474_RS16570	3391272	3392093	R	bacA	undecaprenyl-diphosphate phosphatase,undecaprenyl-diphosphatase	bacA	NC_016857.1	WP_001281933.1	909946	NA	NA	STM474_RS16570,bacA,WP_001281933.1,RS16570	WP_001281933.1,BacA,undecaprenyl-diphosphate phosphatase
STM474_RS16575	3392191	3392550	R	folB	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase,bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	folB	NC_016857.1	WP_001540933.1	909946	NA	NA	STM474_RS16575,folB,WP_001540933.1,RS16575	WP_001540933.1,8-dihydroneopterin epimerase,bifunctional dihydroneopterin aldolase/7,FolB
STM474_RS16580	3392657	3393268	D	plsY	glycerol-3-phosphate 1-O-acyltransferase PlsY,glycerol-3-phosphate acyltransferase	STM474_RS27350 // STM474_RS27080 // plsY	NC_016857.1	WP_001272784.1	909946	NA	NA	STM474_RS16580,plsY,WP_001272784.1,RS16580	WP_001272784.1,glycerol-3-phosphate 1-O-acyltransferase PlsY,PlsY
STM474_RS27080	3393267	3393396	NA	STM474_RS27080	fumarate hydratase	STM474_RS27350 // STM474_RS27080 // plsY	NA	NA	NA	NA	NA	STM474_RS27080,RS27080	
STM474_RS27350	3393395	3393478	NA	STM474_RS27350	sodium:sulfate symporter	STM474_RS27350 // STM474_RS27080 // plsY	NA	NA	NA	NA	NA	STM474_RS27350,RS27350	
STM474_RS16585	3393519	3394532	R	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	NC_016857.1	WP_001264394.1	909946	NA	NA	STM474_RS16585,tsaD,WP_001264394.1,RS16585	WP_001264394.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,TsaD
STM474_RS16590	3394760	3394975	D	rpsU	30S ribosomal protein S21,30S ribosomal protein S21	rpsU	NC_016857.1	WP_001144069.1	909946	NA	NA	STM474_RS16590,rpsU,WP_001144069.1,RS16590	WP_001144069.1,30S ribosomal protein S21,RpsU
STM474_RS16595	3395211	3396956	D	dnaG	DNA primase,DNA primase	dnaG	NC_016857.1	WP_000918865.1	909946	NA	NA	STM474_RS16595,dnaG,WP_000918865.1,RS16595	WP_000918865.1,DNA primase,DnaG
STM474_RS16600	3397106	3398953	D	rpoD	RNA polymerase sigma factor RpoD,RNA polymerase sigma factor RpoD	rpoD	NC_016857.1	WP_001120159.1	909946	NA	NA	STM474_RS16600,rpoD,WP_001120159.1,RS16600	WP_001120159.1,RNA polymerase sigma factor RpoD,RpoD
STM474_RS16605	3399077	3399583	R	mug	G/U mismatch-specific DNA glycosylase,mismatch-specific DNA-glycosylase	mug	NC_016857.1	WP_000237776.1	909946	NA	NA	STM474_RS16605,mug,WP_000237776.1,RS16605	WP_000237776.1,G/U mismatch-specific DNA glycosylase,Mug
STM474_RS16610	3399709	3399784	NA	STM474_RS16610	tRNA-Ile	STM474_RS16610	NA	NA	NA	NA	NA	STM474_RS16610,RS16610	
STM474_RS16615	3399864	3400631	R	STM474_RS16615	siderophore-interacting protein,siderophore-interacting protein	STM474_RS16615	NC_016857.1	WP_000213760.1	909946	NA	NA	STM474_RS16615,WP_000213760.1,RS16615	WP_000213760.1,siderophore-interacting protein
STM474_RS16620	3400863	3401510	D	STM474_RS16620	PadR family transcriptional regulator,PadR family transcriptional regulator	STM474_RS16620	NC_016857.1	WP_001520204.1	909946	PadR	YQJI_ECOLI	STM474_RS16620,WP_001520204.1,RS16620,PF03551.13	WP_001520204.1,PadR family transcriptional regulator,PadR
STM474_RS16625	3401507	3403072	R	STM474_RS16625	MCP four helix bundle domain-containing protein,methyl-accepting chemotaxis protein	STM474_RS16625	NC_016857.1	WP_000478470.1	909946	NA	NA	STM474_RS16625,WP_000478470.1,RS16625	WP_000478470.1,MCP four helix bundle domain-containing protein
STM474_RS16630	3403460	3404980	R	STM474_RS16630	PAS domain-containing methyl-accepting chemotaxis protein,PAS domain S-box protein	STM474_RS16630	NC_016857.1	WP_000094651.1	909946	NA	NA	STM474_RS16630,WP_000094651.1,RS16630	WP_000094651.1,PAS domain-containing methyl-accepting chemotaxis protein
STM474_RS16635	3405410	3406789	D	ygjG	putrescine aminotransferase,putrescine aminotransferase	ygjG	NC_016857.1	WP_072207758.1	909946	NA	NA	STM474_RS16635,ygjG,WP_072207758.1,RS16635	WP_072207758.1,putrescine aminotransferase,YgjG
STM474_RS16640	3406960	3408978	D	STM474_RS16640	NADPH-dependent 2,4-dienoyl-CoA reductase,NADPH-dependent 2,4-dienoyl-CoA reductase	STM474_RS16640	NC_016857.1	WP_000121523.1	909946	NA	NA	STM474_RS16640,WP_000121523.1,RS16640	WP_000121523.1,4-dienoyl-CoA reductase,NADPH-dependent 2
STM474_RS16645	3409059	3410195	R	rlmG	23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG,ribosomal RNA large subunit methyltransferase G	rlmG	NC_016857.1	WP_000019989.1	909946	NA	NA	STM474_RS16645,rlmG,WP_000019989.1,RS16645	WP_000019989.1,23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG,RlmG
STM474_RS16650	3410281	3410778	D	STM474_RS16650	M48 family metallopeptidase,M48 family peptidase	STM474_RS16650	NC_016857.1	WP_000202966.1	909946	NA	NA	STM474_RS16650,WP_000202966.1,RS16650	WP_000202966.1,M48 family metallopeptidase
STM474_RS16655	3410930	3411622	D	STM474_RS16655	vancomycin high temperature exclusion protein,vancomycin high temperature exclusion protein	STM474_RS16655	NC_016857.1	WP_000951049.1	909946	NA	NA	STM474_RS16655,WP_000951049.1,RS16655	WP_000951049.1,vancomycin high temperature exclusion protein
STM474_RS16660	3411711	3412709	D	STM474_RS16660	Gfo/Idh/MocA family oxidoreductase,gfo/Idh/MocA family oxidoreductase	STM474_RS16660	NC_016857.1	WP_000617687.1	909946	NA	NA	STM474_RS16660,WP_000617687.1,RS16660	WP_000617687.1,Gfo/Idh/MocA family oxidoreductase
STM474_RS16665	3412982	3413950	D	STM474_RS16665	TerC family protein,hypothetical protein	STM474_RS16665	NC_016857.1	WP_001098833.1	909946	NA	NA	STM474_RS16665,WP_001098833.1,RS16665	WP_001098833.1,TerC family protein
STM474_RS16670	3414205	3415449	D	sstT	serine/threonine transporter SstT,serine/threonine transporter SstT	sstT	NC_016857.1	WP_000235363.1	909946	NA	NA	STM474_RS16670,sstT,WP_000235363.1,RS16670	WP_000235363.1,serine/threonine transporter SstT,SstT
STM474_RS16675	3415899	3416561	D	STM474_RS16675	DedA family protein,DedA family protein	mzrA // STM474_RS16675	NC_016857.1	WP_000422143.1	909946	NA	NA	STM474_RS16675,WP_000422143.1,RS16675	WP_000422143.1,DedA family protein
STM474_RS16680	3416565	3416948	D	mzrA	EnvZ/OmpR regulon moderator MzrA,membrane protein	mzrA // STM474_RS16675	NC_016857.1	WP_000917516.1	909946	NA	NA	STM474_RS16680,mzrA,WP_000917516.1,RS16680	WP_000917516.1,EnvZ/OmpR regulon moderator MzrA,MzrA
STM474_RS16685	3417093	3417461	D	STM474_RS16685	DUF1090 domain-containing protein,DUF1090 domain-containing protein	STM474_RS16685	NC_016857.1	WP_000877297.1	909946	NA	NA	STM474_RS16685,WP_000877297.1,RS16685	WP_000877297.1,DUF1090 domain-containing protein
STM474_RS16690	3417503	3417808	D	STM474_RS16690	DUF883 domain-containing protein,DUF883 domain-containing protein	STM474_RS16700 // STM474_RS16695 // STM474_RS16690	NC_016857.1	WP_000031219.1	909946	NA	NA	STM474_RS16690,WP_000031219.1,RS16690	WP_000031219.1,DUF883 domain-containing protein
STM474_RS16695	3417811	3418209	D	STM474_RS16695	phage holin family protein,membrane protein	STM474_RS16700 // STM474_RS16695 // STM474_RS16690	NC_016857.1	WP_000785626.1	909946	NA	NA	STM474_RS16695,WP_000785626.1,RS16695	WP_000785626.1,phage holin family protein
STM474_RS16700	3418206	3418505	D	STM474_RS16700	YqjK-like family protein,hypothetical protein	STM474_RS16700 // STM474_RS16695 // STM474_RS16690	NC_016857.1	WP_000095496.1	909946	NA	NA	STM474_RS16700,WP_000095496.1,RS16700	WP_000095496.1,YqjK-like family protein
STM474_RS16705	3418743	3419135	D	STM474_RS16705	DoxX family protein,DoxX family protein	STM474_RS16705	NC_016857.1	WP_000603920.1	909946	NA	NA	STM474_RS16705,WP_000603920.1,RS16705	WP_000603920.1,DoxX family protein
STM474_RS16710	3419203	3420189	D	STM474_RS16710	glutathione S-transferase family protein,glutathione S-transferase family protein	STM474_RS16710	NC_016857.1	WP_000531161.1	909946	NA	NA	STM474_RS16710,WP_000531161.1,RS16710	WP_000531161.1,glutathione S-transferase family protein
STM474_RS16715	3420313	3420678	D	STM474_RS16715	DUF805 domain-containing protein,DUF805 domain-containing protein	STM474_RS16715	NC_016857.1	WP_000384139.1	909946	NA	NA	STM474_RS16715,WP_000384139.1,RS16715	WP_000384139.1,DUF805 domain-containing protein
STM474_RS16720	3420717	3421613	R	yhaJ	DNA-binding transcriptional regulator YhaJ,LysR family transcriptional regulator	yhaJ	NC_016857.1	WP_001041026.1	909946	HTH_1	-	STM474_RS16720,yhaJ,WP_001041026.1,RS16720,PF00126.26	WP_001041026.1,DNA-binding transcriptional regulator YhaJ,YhaJ,HTH_1
STM474_RS16725	3421718	3422419	D	STM474_RS16725	pirin family protein,pirin family protein	STM474_RS16730 // STM474_RS16725	NC_016857.1	WP_000633547.1	909946	NA	NA	STM474_RS16725,WP_000633547.1,RS16725	WP_000633547.1,pirin family protein
STM474_RS16730	3422443	3422607	D	STM474_RS16730	hypothetical protein,hypothetical protein	STM474_RS16730 // STM474_RS16725	NC_016857.1	WP_000039324.1	909946	NA	NA	STM474_RS16730,WP_000039324.1,RS16730	WP_000039324.1,hypothetical protein
STM474_RS16735	3422720	3424030	R	STM474_RS16735	serine dehydratase subunit alpha family protein,serine dehydratase subunit alpha family protein	STM474_RS16740 // STM474_RS16735	NC_016857.1	WP_000463090.1	909946	NA	NA	STM474_RS16735,WP_000463090.1,RS16735	WP_000463090.1,serine dehydratase subunit alpha family protein
STM474_RS16740	3424056	3425387	R	STM474_RS16740	HAAAP family serine/threonine permease,membrane protein	STM474_RS16740 // STM474_RS16735	NC_016857.1	WP_000443187.1	909946	NA	NA	STM474_RS16740,WP_000443187.1,RS16740	WP_000443187.1,HAAAP family serine/threonine permease
STM474_RS16745	3425703	3427067	R	tdcG	L-serine ammonia-lyase,L-serine ammonia-lyase	tdcA // tdcB // tdcC // tdcD // pflB // tdcG	NC_016857.1	WP_000622080.1	909946	NA	NA	STM474_RS16745,tdcG,WP_000622080.1,RS16745	WP_000622080.1,L-serine ammonia-lyase,TdcG
STM474_RS16750	3427137	3429431	R	pflB	formate C-acetyltransferase,formate C-acetyltransferase	tdcA // tdcB // tdcC // tdcD // pflB // tdcG	NC_016857.1	WP_000867323.1	909946	NA	NA	STM474_RS16750,pflB,WP_000867323.1,RS16750	WP_000867323.1,formate C-acetyltransferase,PflB
STM474_RS16755	3429465	3430673	R	tdcD	propionate kinase,propionate kinase	tdcA // tdcB // tdcC // tdcD // pflB // tdcG	NC_016857.1	WP_001001853.1	909946	NA	NA	STM474_RS16755,tdcD,WP_001001853.1,RS16755	WP_001001853.1,propionate kinase,TdcD
STM474_RS16760	3430739	3432070	R	tdcC	threonine/serine transporter TdcC,threonine/serine transporter TdcC	tdcA // tdcB // tdcC // tdcD // pflB // tdcG	NC_016857.1	WP_000108129.1	909946	NA	NA	STM474_RS16760,tdcC,WP_000108129.1,RS16760	WP_000108129.1,TdcC,threonine/serine transporter TdcC
STM474_RS16765	3432091	3433080	R	tdcB	bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB,serine/threonine dehydratase	tdcA // tdcB // tdcC // tdcD // pflB // tdcG	NC_016857.1	WP_000548370.1	909946	NA	NA	STM474_RS16765,tdcB,WP_000548370.1,RS16765	WP_000548370.1,bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB,TdcB
STM474_RS16770	3433178	3434116	R	tdcA	transcriptional regulator TdcA,transcriptional regulator TdcA	tdcA // tdcB // tdcC // tdcD // pflB // tdcG	NC_016857.1	WP_001094910.1	909946	HTH_1	TDCA_ECOLI	STM474_RS16770,tdcA,WP_001094910.1,RS16770,PF00126.26	WP_001094910.1,TdcA,transcriptional regulator TdcA,HTH_1
STM474_RS24860	3435508	3435882	NA	rnpB	RNase P RNA component class A	garL // garR // garK // rnpB	NA	NA	NA	NA	NA	STM474_RS24860,rnpB,RS24860	
STM474_RS16775	3435915	3437060	R	garK	glycerate 2-kinase,glycerate 2-kinase	garL // garR // garK // rnpB	NC_016857.1	WP_000706459.1	909946	NA	NA	STM474_RS16775,garK,WP_000706459.1,RS16775	WP_000706459.1,GarK,glycerate 2-kinase
STM474_RS16780	3437158	3438048	R	garR	2-hydroxy-3-oxopropionate reductase,2-hydroxy-3-oxopropionate reductase	garL // garR // garK // rnpB	NC_016857.1	WP_000178106.1	909946	NA	NA	STM474_RS16780,garR,WP_000178106.1,RS16780	WP_000178106.1,2-hydroxy-3-oxopropionate reductase,GarR
STM474_RS16785	3438074	3438844	R	garL	2-dehydro-3-deoxyglucarate aldolase,5-keto-4-deoxy-D-glucarate aldolase	garL // garR // garK // rnpB	NC_016857.1	WP_001057715.1	909946	NA	NA	STM474_RS16785,garL,WP_001057715.1,RS16785	WP_001057715.1,2-dehydro-3-deoxyglucarate aldolase,GarL
STM474_RS16790	3439374	3440945	D	garD	galactarate dehydratase,galactarate dehydratase	garD	NC_016857.1	WP_001273723.1	909946	NA	NA	STM474_RS16790,garD,WP_001273723.1,RS16790	WP_001273723.1,galactarate dehydratase,GarD
