gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
SL1344_RS16965	3473693	3474094	R	SL1344_RS16965	ribosome-binding factor A,ribosome-binding factor A	SL1344_RS16965 // SL1344_RS16960	NC_016810.1	WP_001040199.1	216597	NA	NA	SL1344_RS16965,WP_001040199.1,RS16965	WP_001040199.1,ribosome-binding factor A
SL1344_RS16970	3474315	3476993	R	SL1344_RS16970	translation initiation factor IF-2,translation initiation factor IF-2	SL1344_RS16980 // nusA // SL1344_RS16970	NC_016810.1	WP_000133064.1	216597	NA	NA	SL1344_RS16970,WP_000133064.1,RS16970	WP_000133064.1,translation initiation factor IF-2
SL1344_RS16975	3477018	3478520	R	nusA	transcription termination protein NusA,transcription termination protein NusA	SL1344_RS16980 // nusA // SL1344_RS16970	NC_016810.1	WP_001031038.1	216597	NA	NA	SL1344_RS16975,nusA,WP_001031038.1,RS16975	WP_001031038.1,NusA,transcription termination protein NusA
SL1344_RS16980	3478548	3479012	R	SL1344_RS16980	ribosome maturation factor,ribosome maturation factor	SL1344_RS16980 // nusA // SL1344_RS16970	NC_016810.1	WP_000538114.1	216597	NA	NA	SL1344_RS16980,WP_000538114.1,RS16980	WP_000538114.1,ribosome maturation factor
SL1344_RS16985	3479208	3479284	NA	SL1344_RS16985	tRNA-Met	SL1344_RS16985	NA	NA	NA	NA	NA	SL1344_RS16985,RS16985	
SL1344_RS16990	3479628	3480971	D	SL1344_RS16990	argininosuccinate synthase,argininosuccinate synthase	SL1344_RS16990	NC_016810.1	WP_000207654.1	216597	NA	NA	SL1344_RS16990,WP_000207654.1,RS16990	WP_000207654.1,argininosuccinate synthase
SL1344_RS16995	3481057	3482121	R	SL1344_RS16995	DUF1963 domain-containing protein,DUF1963 domain-containing protein	SL1344_RS16995	NC_016810.1	WP_000051504.1	216597	NA	NA	SL1344_RS16995,WP_000051504.1,RS16995	WP_000051504.1,DUF1963 domain-containing protein
SL1344_RS17000	3482457	3482543	NA	SL1344_RS17000	tRNA-Leu	SL1344_RS17005 // SL1344_RS17000	NA	NA	NA	NA	NA	SL1344_RS17000,RS17000	
SL1344_RS17005	3482557	3482889	R	SL1344_RS17005	preprotein translocase subunit SecG,preprotein translocase subunit SecG	SL1344_RS17005 // SL1344_RS17000	NC_016810.1	WP_000272680.1	216597	NA	NA	SL1344_RS17005,WP_000272680.1,RS17005	WP_000272680.1,preprotein translocase subunit SecG
SL1344_RS17010	3483112	3484449	R	SL1344_RS17010	phosphoglucosamine mutase,phosphoglucosamine mutase	SL1344_RS17015 // SL1344_RS17010	NC_016810.1	WP_000071169.1	216597	NA	NA	SL1344_RS17010,WP_000071169.1,RS17010	WP_000071169.1,phosphoglucosamine mutase
SL1344_RS17015	3484442	3485290	R	SL1344_RS17015	dihydropteroate synthase,dihydropteroate synthase	SL1344_RS17015 // SL1344_RS17010	NC_016810.1	WP_000764711.1	216597	NA	NA	SL1344_RS17015,WP_000764711.1,RS17015	WP_000764711.1,dihydropteroate synthase
SL1344_RS17020	3485437	3485895	R	SL1344_RS17020	IS200/IS605 family transposase IS200F,IS200/IS605 family transposase IS200F	SL1344_RS25975 // SL1344_RS17020	NC_016810.1	WP_000502119.1	216597	NA	NA	SL1344_RS17020,WP_000502119.1,RS17020	WP_000502119.1,IS200/IS605 family transposase IS200F
SL1344_RS25975	3485852	3486034	R	SL1344_RS25975	hypothetical protein,hypothetical protein	SL1344_RS25975 // SL1344_RS17020	NC_016810.1	WP_000431187.1	216597	NA	NA	SL1344_RS25975,WP_000431187.1,RS25975	WP_000431187.1,hypothetical protein
SL1344_RS17025	3486106	3488040	R	SL1344_RS17025	ATP-dependent zinc metalloprotease FtsH,ATP-dependent zinc metalloprotease FtsH	SL1344_RS17025	NC_016810.1	WP_001107481.1	216597	NA	NA	SL1344_RS17025,WP_001107481.1,RS17025	WP_001107481.1,ATP-dependent zinc metalloprotease FtsH
SL1344_RS25980	3488009	3488248	D	SL1344_RS25980	hypothetical protein,hypothetical protein	SL1344_RS25980	NC_016810.1	WP_024131133.1	216597	NA	NA	SL1344_RS25980,WP_024131133.1,RS25980	WP_024131133.1,hypothetical protein
SL1344_RS17030	3488144	3488770	R	SL1344_RS17030	23S rRNA (uridine(2552)-2'-O)-methyltransferase,23S rRNA (uridine(2552)-2'-O)-methyltransferase	SL1344_RS17030	NC_016810.1	WP_000145974.1	216597	NA	NA	SL1344_RS17030,WP_000145974.1,RS17030	WP_000145974.1,23S rRNA (uridine(2552)-2'-O)-methyltransferase
SL1344_RS17035	3488897	3489190	D	SL1344_RS17035	ribosome assembly RNA-binding protein YhbY,ribosome assembly RNA-binding protein YhbY	SL1344_RS17035	NC_016810.1	WP_001592995.1	216597	NA	NA	SL1344_RS17035,WP_001592995.1,RS17035	WP_001592995.1,ribosome assembly RNA-binding protein YhbY
SL1344_RS17040	3489346	3489822	R	SL1344_RS17040	transcription elongation factor GreA,transcription elongation factor GreA	SL1344_RS17040	NC_016810.1	WP_001148008.1	216597	NA	NA	SL1344_RS17040,WP_001148008.1,RS17040	WP_001148008.1,transcription elongation factor GreA
SL1344_RS17050	3490070	3491503	D	SL1344_RS17050	serine-type D-Ala-D-Ala carboxypeptidase,serine-type D-Ala-D-Ala carboxypeptidase	SL1344_RS17050	NC_016810.1	WP_001212678.1	216597	NA	NA	SL1344_RS17050,WP_001212678.1,RS17050	WP_001212678.1,serine-type D-Ala-D-Ala carboxypeptidase
SL1344_RS17055	3491635	3492807	R	obgE	GTPase ObgE,GTPase ObgE	SL1344_RS17060 // obgE	NC_016810.1	WP_000673556.1	216597	NA	NA	SL1344_RS17055,obgE,WP_000673556.1,RS17055 // cgtA // obg // yhbZ	WP_000673556.1,CgtA,GTPase ObgE,Obg,ObgE,YhbZ,YhbZ // Obg // CgtA // ObgE
SL1344_RS17060	3492823	3493788	R	SL1344_RS17060	EamA family transporter,EamA family transporter	SL1344_RS17060 // obgE	NC_016810.1	WP_000813052.1	216597	NA	NA	SL1344_RS17060,WP_000813052.1,RS17060	WP_000813052.1,EamA family transporter
SL1344_RS17065	3493918	3494175	R	SL1344_RS17065	50S ribosomal protein L27,50S ribosomal protein L27	rplU // SL1344_RS17065	NC_016810.1	WP_000940593.1	216597	NA	NA	SL1344_RS17065,WP_000940593.1,RS17065	WP_000940593.1,50S ribosomal protein L27
SL1344_RS17070	3494195	3494506	R	rplU	50S ribosomal protein L21,50S ribosomal protein L21	rplU // SL1344_RS17065	NC_016810.1	WP_000271396.1	216597	NA	NA	SL1344_RS17070,rplU,WP_000271396.1,RS17070	WP_000271396.1,50S ribosomal protein L21,RplU
SL1344_RS17075	3494764	3495735	D	SL1344_RS17075	octaprenyl diphosphate synthase,octaprenyl diphosphate synthase	SL1344_RS17075	NC_016810.1	WP_001047354.1	216597	NA	NA	SL1344_RS17075,WP_001047354.1,RS17075	WP_001047354.1,octaprenyl diphosphate synthase
SL1344_RS17080	3495967	3496254	D	SL1344_RS17080	transcriptional regulator,transcriptional regulator	SL1344_RS17080	NC_016810.1	WP_000444168.1	216597	HTH_35	-	SL1344_RS17080,WP_000444168.1,RS17080,PF13693.5	WP_000444168.1,transcriptional regulator,HTH_35
SL1344_RS17085	3496312	3497571	R	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase,UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	NC_016810.1	WP_000357288.1	216597	NA	NA	SL1344_RS17085,murA,WP_000357288.1,RS17085	WP_000357288.1,MurA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
SL1344_RS17090	3497625	3497879	R	SL1344_RS17090	BolA family transcriptional regulator,BolA family transcriptional regulator	SL1344_RS17090	NC_016810.1	WP_001518349.1	216597	BolA	-	SL1344_RS17090,WP_001518349.1,RS17090,PF01722.17	WP_001518349.1,BolA family transcriptional regulator,BolA
SL1344_RS17095	3498067	3498363	R	SL1344_RS17095	sulfate transporter,sulfate transporter	SL1344_RS17115 // SL1344_RS17110 // mlaD // SL1344_RS17100 // SL1344_RS17095	NC_016810.1	WP_000188843.1	216597	NA	NA	SL1344_RS17095,WP_000188843.1,RS17095	WP_000188843.1,sulfate transporter
SL1344_RS17100	3498363	3498998	R	SL1344_RS17100	phospholipid-binding protein MlaC,phospholipid-binding protein MlaC	SL1344_RS17115 // SL1344_RS17110 // mlaD // SL1344_RS17100 // SL1344_RS17095	NC_016810.1	WP_000476475.1	216597	NA	NA	SL1344_RS17100,WP_000476475.1,RS17100	WP_000476475.1,phospholipid-binding protein MlaC
SL1344_RS17105	3499017	3499568	R	mlaD	outer membrane lipid asymmetry maintenance protein MlaD,outer membrane lipid asymmetry maintenance protein MlaD	SL1344_RS17115 // SL1344_RS17110 // mlaD // SL1344_RS17100 // SL1344_RS17095	NC_016810.1	WP_001193591.1	216597	NA	NA	SL1344_RS17105,mlaD,WP_001193591.1,RS17105	WP_001193591.1,MlaD,outer membrane lipid asymmetry maintenance protein MlaD
SL1344_RS17110	3499573	3500355	R	SL1344_RS17110	ABC transporter permease,ABC transporter permease	SL1344_RS17115 // SL1344_RS17110 // mlaD // SL1344_RS17100 // SL1344_RS17095	NC_016810.1	WP_000925786.1	216597	NA	NA	SL1344_RS17110,WP_000925786.1,RS17110	WP_000925786.1,ABC transporter permease
SL1344_RS17115	3500363	3501175	R	SL1344_RS17115	phospholipid ABC transporter ATP-binding protein MlaF,phospholipid ABC transporter ATP-binding protein MlaF	SL1344_RS17115 // SL1344_RS17110 // mlaD // SL1344_RS17100 // SL1344_RS17095	NC_016810.1	WP_000531566.1	216597	NA	NA	SL1344_RS17115,WP_000531566.1,RS17115	WP_000531566.1,phospholipid ABC transporter ATP-binding protein MlaF
SL1344_RS17120	3501388	3502365	D	SL1344_RS17120	calcium/sodium antiporter,calcium/sodium antiporter	lptB // SL1344_RS17140 // lptC // SL1344_RS17130 // SL1344_RS17125 // SL1344_RS17120	NC_016810.1	WP_000922736.1	216597	NA	NA	SL1344_RS17120,WP_000922736.1,RS17120	WP_000922736.1,calcium/sodium antiporter
SL1344_RS17125	3502379	3503365	D	SL1344_RS17125	arabinose 5-phosphate isomerase KdsD,arabinose 5-phosphate isomerase KdsD	lptB // SL1344_RS17140 // lptC // SL1344_RS17130 // SL1344_RS17125 // SL1344_RS17120	NC_016810.1	WP_000018617.1	216597	NA	NA	SL1344_RS17125,WP_000018617.1,RS17125	WP_000018617.1,arabinose 5-phosphate isomerase KdsD
SL1344_RS17130	3503386	3503952	D	SL1344_RS17130	3-deoxy-manno-octulosonate-8-phosphatase KdsC,3-deoxy-manno-octulosonate-8-phosphatase KdsC	lptB // SL1344_RS17140 // lptC // SL1344_RS17130 // SL1344_RS17125 // SL1344_RS17120	NC_016810.1	WP_000030034.1	216597	NA	NA	SL1344_RS17130,WP_000030034.1,RS17130	WP_000030034.1,3-deoxy-manno-octulosonate-8-phosphatase KdsC
SL1344_RS17135	3503949	3504524	D	lptC	LPS export ABC transporter periplasmic protein LptC,LPS export ABC transporter periplasmic protein LptC	lptB // SL1344_RS17140 // lptC // SL1344_RS17130 // SL1344_RS17125 // SL1344_RS17120	NC_016810.1	WP_000047845.1	216597	NA	NA	SL1344_RS17135,lptC,WP_000047845.1,RS17135	WP_000047845.1,LPS export ABC transporter periplasmic protein LptC,LptC
SL1344_RS17140	3504493	3505047	D	SL1344_RS17140	lipopolysaccharide ABC transporter substrate-binding protein LptA,lipopolysaccharide ABC transporter substrate-binding protein LptA	lptB // SL1344_RS17140 // lptC // SL1344_RS17130 // SL1344_RS17125 // SL1344_RS17120	NC_016810.1	WP_000669770.1	216597	NA	NA	SL1344_RS17140,WP_000669770.1,RS17140	WP_000669770.1,lipopolysaccharide ABC transporter substrate-binding protein LptA
SL1344_RS17145	3505054	3505779	D	lptB	ABC transporter ATP-binding protein,ABC transporter ATP-binding protein	lptB // SL1344_RS17140 // lptC // SL1344_RS17130 // SL1344_RS17125 // SL1344_RS17120	NC_016810.1	WP_000224104.1	216597	NA	NA	SL1344_RS17145,lptB,WP_000224104.1,RS17145	WP_000224104.1,ABC transporter ATP-binding protein,LptB
SL1344_RS17150	3505827	3507260	D	SL1344_RS17150	RNA polymerase sigma-54 factor,RNA polymerase sigma-54 factor	SL1344_RS17155 // SL1344_RS17150	NC_016810.1	WP_000809020.1	216597	NA	NA	SL1344_RS17150,WP_000809020.1,RS17150	WP_000809020.1,RNA polymerase sigma-54 factor
SL1344_RS17155	3507283	3507570	D	SL1344_RS17155	ribosome hibernation promoting factor,ribosome hibernation promoting factor	SL1344_RS17155 // SL1344_RS17150	NC_016810.1	WP_001176589.1	216597	NA	NA	SL1344_RS17155,WP_001176589.1,RS17155	WP_001176589.1,ribosome hibernation promoting factor
SL1344_RS17160	3507688	3508179	D	SL1344_RS17160	PTS IIA-like nitrogen regulatory protein PtsN,PTS IIA-like nitrogen regulatory protein PtsN	SL1344_RS17160	NC_016810.1	WP_000609332.1	216597	NA	NA	SL1344_RS17160,WP_000609332.1,RS17160	WP_000609332.1,PTS IIA-like nitrogen regulatory protein PtsN
SL1344_RS17165	3508225	3509079	D	SL1344_RS17165	RNase adaptor protein RapZ,RNase adaptor protein RapZ	SL1344_RS17170 // SL1344_RS17165	NC_016810.1	WP_000243749.1	216597	NA	NA	SL1344_RS17165,WP_000243749.1,RS17165	WP_000243749.1,RNase adaptor protein RapZ
SL1344_RS17170	3509076	3509348	D	SL1344_RS17170	HPr family phosphocarrier protein,HPr family phosphocarrier protein	SL1344_RS17170 // SL1344_RS17165	NC_016810.1	WP_000216797.1	216597	NA	NA	SL1344_RS17170,WP_000216797.1,RS17170	WP_000216797.1,HPr family phosphocarrier protein
SL1344_RS25985	3509403	3509598	R	SL1344_RS25985	hypothetical protein	SL1344_RS25985	NC_016810.1	NA	216597	NA	NA	SL1344_RS25985,RS25985	
SL1344_RS17175	3509597	3510229	D	SL1344_RS17175	hypothetical protein,hypothetical protein	SL1344_RS17175	NC_016810.1	WP_000602196.1	216597	NA	NA	SL1344_RS17175,WP_000602196.1,RS17175	WP_000602196.1,hypothetical protein
SL1344_RS17180	3510304	3511032	R	SL1344_RS17180	monofunctional biosynthetic peptidoglycan transglycosylase,monofunctional biosynthetic peptidoglycan transglycosylase	SL1344_RS17185 // SL1344_RS17180	NC_016810.1	WP_000044652.1	216597	NA	NA	SL1344_RS17180,WP_000044652.1,RS17180	WP_000044652.1,monofunctional biosynthetic peptidoglycan transglycosylase
SL1344_RS17185	3511029	3511682	R	SL1344_RS17185	isoprenoid biosynthesis protein ElbB,isoprenoid biosynthesis protein ElbB	SL1344_RS17185 // SL1344_RS17180	NC_016810.1	WP_000719822.1	216597	NA	NA	SL1344_RS17185,WP_000719822.1,RS17185	WP_000719822.1,isoprenoid biosynthesis protein ElbB
SL1344_RS17190	3511909	3514245	R	SL1344_RS17190	aerobic respiration two-component sensor histidine kinase ArcB,aerobic respiration two-component sensor histidine kinase ArcB	SL1344_RS17190	NC_016810.1	WP_000809815.1	216597	NA	NA	SL1344_RS17190,WP_000809815.1,RS17190	WP_000809815.1,aerobic respiration two-component sensor histidine kinase ArcB
SL1344_RS17195	3514339	3515268	R	SL1344_RS17195	TIGR01212 family radical SAM protein,TIGR01212 family radical SAM protein	SL1344_RS17195	NC_016810.1	WP_001176887.1	216597	NA	NA	SL1344_RS17195,WP_001176887.1,RS17195	WP_001176887.1,TIGR01212 family radical SAM protein
SL1344_RS17200	3515802	3516017	R	SL1344_RS17200	hypothetical protein,hypothetical protein	SL1344_RS17200	NC_016810.1	WP_001546060.1	216597	NA	NA	SL1344_RS17200,WP_001546060.1,RS17200	WP_001546060.1,hypothetical protein
SL1344_RS17205	3515940	3520400	D	SL1344_RS17205	glutamate synthase large subunit,glutamate synthase large subunit	SL1344_RS17210 // SL1344_RS17205	NC_016810.1	WP_000965023.1	216597	NA	NA	SL1344_RS17205,WP_000965023.1,RS17205	WP_000965023.1,glutamate synthase large subunit
SL1344_RS17210	3520410	3521828	D	SL1344_RS17210	glutamate synthase subunit beta,glutamate synthase subunit beta	SL1344_RS17210 // SL1344_RS17205	NC_016810.1	WP_000081628.1	216597	NA	NA	SL1344_RS17210,WP_000081628.1,RS17210	WP_000081628.1,glutamate synthase subunit beta
SL1344_RS17215	3522035	3523138	D	SL1344_RS17215	DUF1016 domain-containing protein,DUF1016 domain-containing protein	SL1344_RS17215	NC_016810.1	WP_000184315.1	216597	NA	NA	SL1344_RS17215,WP_000184315.1,RS17215	WP_000184315.1,DUF1016 domain-containing protein
SL1344_RS17220	3523255	3524508	D	SL1344_RS17220	cytosine permease,cytosine permease	SL1344_RS17225 // SL1344_RS17220	NC_016810.1	WP_000076266.1	216597	NA	NA	SL1344_RS17220,WP_000076266.1,RS17220	WP_000076266.1,cytosine permease
SL1344_RS17225	3524495	3525775	D	SL1344_RS17225	cytosine deaminase,cytosine deaminase	SL1344_RS17225 // SL1344_RS17220	NC_016810.1	WP_001180690.1	216597	NA	NA	SL1344_RS17225,WP_001180690.1,RS17225	WP_001180690.1,cytosine deaminase
SL1344_RS17230	3525858	3526325	R	SL1344_RS17230	YhcH/YjgK/YiaL family protein,YhcH/YjgK/YiaL family protein	SL1344_RS17245 // SL1344_RS17240 // SL1344_RS17235 // SL1344_RS17230	NC_016810.1	WP_000979905.1	216597	NA	NA	SL1344_RS17230,WP_000979905.1,RS17230	WP_000979905.1,YhcH/YjgK/YiaL family protein
SL1344_RS17235	3526322	3527197	R	SL1344_RS17235	N-acetylmannosamine kinase,N-acetylmannosamine kinase	SL1344_RS17245 // SL1344_RS17240 // SL1344_RS17235 // SL1344_RS17230	NC_016810.1	WP_000208976.1	216597	NA	NA	SL1344_RS17235,WP_000208976.1,RS17235	WP_000208976.1,N-acetylmannosamine kinase
SL1344_RS17240	3527194	3527883	R	SL1344_RS17240	N-acetylmannosamine-6-phosphate 2-epimerase,N-acetylmannosamine-6-phosphate 2-epimerase	SL1344_RS17245 // SL1344_RS17240 // SL1344_RS17235 // SL1344_RS17230	NC_016810.1	WP_000054441.1	216597	NA	NA	SL1344_RS17240,WP_000054441.1,RS17240	WP_000054441.1,N-acetylmannosamine-6-phosphate 2-epimerase
SL1344_RS17245	3527930	3529420	R	SL1344_RS17245	MFS transporter,MFS transporter	SL1344_RS17245 // SL1344_RS17240 // SL1344_RS17235 // SL1344_RS17230	NC_016810.1	WP_000108071.1	216597	NA	NA	SL1344_RS17245,WP_000108071.1,RS17245	WP_000108071.1,MFS transporter
SL1344_RS17250	3529536	3530429	R	nanA	N-acetylneuraminate lyase,N-acetylneuraminate lyase	nanA	NC_016810.1	WP_001029671.1	216597	NA	NA	SL1344_RS17250,nanA,WP_001029671.1,RS17250	WP_001029671.1,N-acetylneuraminate lyase,NanA
SL1344_RS17255	3530564	3531355	R	nanR	transcriptional regulator NanR,transcriptional regulator NanR	nanR	NC_016810.1	WP_000382926.1	216597	GntR	NANR_ECOLI	SL1344_RS17255,nanR,WP_000382926.1,RS17255,PF00392.20	WP_000382926.1,NanR,transcriptional regulator NanR,GntR
SL1344_RS17260	3531464	3531964	R	SL1344_RS17260	ClpXP protease specificity-enhancing factor,ClpXP protease specificity-enhancing factor	SL1344_RS17265 // SL1344_RS17260	NC_016810.1	WP_000366112.1	216597	NA	NA	SL1344_RS17260,WP_000366112.1,RS17260	WP_000366112.1,ClpXP protease specificity-enhancing factor
SL1344_RS17265	3531970	3532608	R	SL1344_RS17265	stringent starvation protein A,stringent starvation protein A	SL1344_RS17265 // SL1344_RS17260	NC_016810.1	WP_000257298.1	216597	NA	NA	SL1344_RS17265,WP_000257298.1,RS17265	WP_000257298.1,stringent starvation protein A
SL1344_RS17270	3532871	3533623	R	SL1344_RS17270	DUF695 domain-containing protein,DUF695 domain-containing protein	SL1344_RS17280 // SL1344_RS17275 // SL1344_RS27195 // SL1344_RS17270	NC_016810.1	WP_001739021.1	216597	NA	NA	SL1344_RS17270,WP_001739021.1,RS17270	WP_001739021.1,DUF695 domain-containing protein
SL1344_RS27195	3533623	3533823	R	SL1344_RS27195	hypothetical protein,hypothetical protein	SL1344_RS17280 // SL1344_RS17275 // SL1344_RS27195 // SL1344_RS17270	NC_016810.1	WP_001752154.1	216597	NA	NA	SL1344_RS27195,WP_001752154.1,RS27195	WP_001752154.1,hypothetical protein
SL1344_RS17275	3533823	3534215	R	SL1344_RS17275	30S ribosomal protein S9,30S ribosomal protein S9	SL1344_RS17280 // SL1344_RS17275 // SL1344_RS27195 // SL1344_RS17270	NC_016810.1	WP_000829815.1	216597	NA	NA	SL1344_RS17275,WP_000829815.1,RS17275	WP_000829815.1,30S ribosomal protein S9
SL1344_RS17280	3534231	3534659	R	SL1344_RS17280	50S ribosomal protein L13,50S ribosomal protein L13	SL1344_RS17280 // SL1344_RS17275 // SL1344_RS27195 // SL1344_RS17270	NC_016810.1	WP_000847559.1	216597	NA	NA	SL1344_RS17280,WP_000847559.1,RS17280	WP_000847559.1,50S ribosomal protein L13
SL1344_RS17285	3534962	3536086	R	SL1344_RS17285	cell division protein ZapE,cell division protein ZapE	SL1344_RS17285	NC_016810.1	WP_001191222.1	216597	NA	NA	SL1344_RS17285,WP_001191222.1,RS17285	WP_001191222.1,cell division protein ZapE
SL1344_RS17290	3536279	3536677	D	SL1344_RS17290	hypothetical protein,hypothetical protein	SL1344_RS17290	NC_016810.1	WP_001519074.1	216597	NA	NA	SL1344_RS17290,WP_001519074.1,RS17290	WP_001519074.1,hypothetical protein
SL1344_RS17295	3536834	3538201	D	SL1344_RS17295	serine endoprotease DegQ,serine endoprotease DegQ	SL1344_RS17295	NC_016810.1	WP_000716693.1	216597	NA	NA	SL1344_RS17295,WP_000716693.1,RS17295	WP_000716693.1,serine endoprotease DegQ
SL1344_RS17300	3538294	3539364	D	SL1344_RS17300	outer membrane-stress sensor serine endopeptidase DegS,outer membrane-stress sensor serine endopeptidase DegS	SL1344_RS17300	NC_016810.1	WP_000497705.1	216597	NA	NA	SL1344_RS17300,WP_000497705.1,RS17300	WP_000497705.1,outer membrane-stress sensor serine endopeptidase DegS
SL1344_RS17305	3539398	3540096	R	SL1344_RS17305	hypothetical protein,hypothetical protein	SL1344_RS17305	NC_016810.1	WP_023893148.1	216597	NA	NA	SL1344_RS17305,WP_023893148.1,RS17305	WP_023893148.1,hypothetical protein
SL1344_RS17310	3540149	3541450	R	SL1344_RS17310	sodium ion-translocating decarboxylase subunit beta,sodium ion-translocating decarboxylase subunit beta	SL1344_RS17320 // oadA // SL1344_RS17310	NC_016810.1	WP_000444809.1	216597	NA	NA	SL1344_RS17310,WP_000444809.1,RS17310	WP_000444809.1,sodium ion-translocating decarboxylase subunit beta
SL1344_RS17315	3541466	3543241	R	oadA	oxaloacetate decarboxylase subunit alpha,oxaloacetate decarboxylase subunit alpha	SL1344_RS17320 // oadA // SL1344_RS17310	NC_016810.1	WP_000150417.1	216597	NA	NA	SL1344_RS17315,oadA,WP_000150417.1,RS17315	WP_000150417.1,OadA,oxaloacetate decarboxylase alpha chain,oxaloacetate decarboxylase subunit alpha
SL1344_RS17320	3543257	3543511	R	SL1344_RS17320	oxaloacetate decarboxylase subunit gamma,oxaloacetate decarboxylase subunit gamma	SL1344_RS17320 // oadA // SL1344_RS17310	NC_016810.1	WP_000180114.1	216597	NA	NA	SL1344_RS17320,WP_000180114.1,RS17320	WP_000180114.1,oxaloacetate decarboxylase subunit gamma
SL1344_RS17325	3543667	3544284	R	SL1344_RS17325	L(+)-tartrate dehydratase subunit beta,L(+)-tartrate dehydratase subunit beta	SL1344_RS17335 // SL1344_RS17330 // SL1344_RS17325	NC_016810.1	WP_000162405.1	216597	NA	NA	SL1344_RS17325,WP_000162405.1,RS17325	WP_000162405.1,L(+)-tartrate dehydratase subunit beta
SL1344_RS17330	3544284	3545183	R	SL1344_RS17330	L(+)-tartrate dehydratase subunit alpha,L(+)-tartrate dehydratase subunit alpha	SL1344_RS17335 // SL1344_RS17330 // SL1344_RS17325	NC_016810.1	WP_000045349.1	216597	NA	NA	SL1344_RS17330,WP_000045349.1,RS17330	WP_000045349.1,L(+)-tartrate dehydratase subunit alpha
SL1344_RS17335	3545216	3546484	R	SL1344_RS17335	cation transporter,cation transporter	SL1344_RS17335 // SL1344_RS17330 // SL1344_RS17325	NC_016810.1	WP_000433394.1	216597	NA	NA	SL1344_RS17335,WP_000433394.1,RS17335	WP_000433394.1,cation transporter
SL1344_RS17340	3546695	3547360	R	SL1344_RS17340	GntR family transcriptional regulator,GntR family transcriptional regulator	SL1344_RS17345 // SL1344_RS17340	NC_016810.1	WP_001171579.1	216597	GntR	GNTR_BACSU	SL1344_RS17340,WP_001171579.1,RS17340,PF00392.20	WP_001171579.1,GntR family transcriptional regulator,GntR
SL1344_RS17345	3547347	3547976	R	SL1344_RS17345	GntR family transcriptional regulator,GntR family transcriptional regulator	SL1344_RS17345 // SL1344_RS17340	NC_016810.1	WP_000723776.1	216597	GntR	-	SL1344_RS17345,WP_000723776.1,RS17345,PF00392.20	WP_000723776.1,GntR family transcriptional regulator,GntR
SL1344_RS17350	3548096	3549034	R	SL1344_RS17350	malate dehydrogenase,malate dehydrogenase	SL1344_RS17350	NC_016810.1	WP_000861586.1	216597	NA	NA	SL1344_RS17350,WP_000861586.1,RS17350	WP_000861586.1,malate dehydrogenase
SL1344_RS17355	3549448	3549918	D	SL1344_RS17355	arginine repressor,arginine repressor	SL1344_RS17355	NC_016810.1	WP_001257852.1	216597	Arg_repressor	ARGR_SALTY	SL1344_RS17355,WP_001257852.1,RS17355,PF01316.20	WP_001257852.1,arginine repressor,Arg_repressor
SL1344_RS17360	3550283	3550546	D	SL1344_RS17360	DUF1471 domain-containing protein,DUF1471 domain-containing protein	SL1344_RS17360	NC_016810.1	WP_000695693.1	216597	NA	NA	SL1344_RS17360,WP_000695693.1,RS17360	WP_000695693.1,DUF1471 domain-containing protein
SL1344_RS17365	3550650	3550916	D	SL1344_RS17365	DUF1471 domain-containing protein,DUF1471 domain-containing protein	SL1344_RS17365	NC_016810.1	WP_000853277.1	216597	NA	NA	SL1344_RS17365,WP_000853277.1,RS17365	WP_000853277.1,DUF1471 domain-containing protein
SL1344_RS17370	3550976	3551248	R	SL1344_RS17370	hypothetical protein,hypothetical protein	SL1344_RS17370	NC_016810.1	WP_001103887.1	216597	NA	NA	SL1344_RS17370,WP_001103887.1,RS17370	WP_001103887.1,hypothetical protein
SL1344_RS17375	3551420	3553387	R	SL1344_RS17375	p-hydroxybenzoic acid efflux pump subunit AaeB,p-hydroxybenzoic acid efflux pump subunit AaeB	SL1344_RS17385 // SL1344_RS17380 // SL1344_RS17375	NC_016810.1	WP_000510913.1	216597	NA	NA	SL1344_RS17375,WP_000510913.1,RS17375	WP_000510913.1,p-hydroxybenzoic acid efflux pump subunit AaeB
SL1344_RS17380	3553393	3554325	R	SL1344_RS17380	p-hydroxybenzoic acid efflux pump subunit AaeA,p-hydroxybenzoic acid efflux pump subunit AaeA	SL1344_RS17385 // SL1344_RS17380 // SL1344_RS17375	NC_016810.1	WP_000855134.1	216597	NA	NA	SL1344_RS17380,WP_000855134.1,RS17380	WP_000855134.1,p-hydroxybenzoic acid efflux pump subunit AaeA
SL1344_RS17385	3554333	3554536	R	SL1344_RS17385	protein AaeX,protein AaeX	SL1344_RS17385 // SL1344_RS17380 // SL1344_RS17375	NC_016810.1	WP_000051840.1	216597	NA	NA	SL1344_RS17385,WP_000051840.1,RS17385	WP_000051840.1,protein AaeX
